site,plot,Status,BB,BURN,YOD,SampleDate,SAMPLEIDPLOT,GalleryNumber,pH,BG_4C,CB_4C,NAG_4C,PHOS_4C,XYL_4C,AG_4C,LAP_4C,BG_15C,CB_15C,NAG_15C,PHOS_15C,XYL_15C,AG_15C,LAP_15C,BG_25C,CB_25C,NAG_25C,PHOS_25C,XYL_25C,AG_25C,LAP_25C,BG_35C,CB_35C,NAG_35C,PHOS_35C,XYL_35C,AG_35C,LAP_35C,year,YSD,Carbs,Cellu,BURNIND,month,efflux,Tsoil_C,RHcmbr,MicrobialBiomassC,MicrobialBiomassTDN,PCntcover,PercentGravimetricSoilmoisture,SlopeDeg,aspect,avgdbh,avgheight,avgscorch,UNH_SampleID,UNH_ShortName,day,Aromatic,Lignin,Lipid,Polysaccharide,NBearing,Protein,Phenol,Unknown
FEF,101,UBB,YES,UNBUR,2007,09/22/2012,FEF101,128,4.63,5.872448056,0.637983939,876.6144402,20.27543937,0.849736981,0.209495429,0.978823023,36.22214795,6.330129799,25.85227273,174.5354278,4.675471205,7.970646012,2.166409285,83.98016885,5.747463696,23.72134469,522.8241979,34.05485379,49.77552467,5.690794127,108.939885,11.23470758,37.82976827,552.0087049,0.260219813,67.05227305,5.420043102,2013,6,44.192793962,11.005601004,NO,9,,,,,,,,,,,,,,,,,,,,,,,
FEF,102,UBB,YES,UNBUR,2007,09/22/2012,FEF102,129,4.03,34.39411832,19.66721733,12.61483009,40.28487872,1.236719458,1.873427058,0.894033697,136.2560115,48.43540459,55.4881046,187.3639334,26.60101828,20.9975032,1.325425253,563.6388688,128.3037151,169.0741179,1054.590096,81.73657262,110.1405973,25.14910369,130.9273114,536.6046575,4.767903175,1118.061499,257.7169634,12.55718386,55.52331631,2013,6,157.2535147,75.03642287,NO,9,,,,,,,,,,,,,,,,,,,,,,,
FEF,103,UBB,YES,UNBUR,2006,09/22/2012,FEF103,130,4.93,41.51795668,25.06773872,22.33649103,55.39616932,6.9527143,4.293849501,2.824790739,284.3847728,129.4014402,147.7221536,541.3699153,46.26501357,25.7656207,4.098353819,1275.524294,410.5214514,643.311134,2455.873393,177.5017827,103.1966957,15.42164118,1559.953261,506.6227315,723.081081,2553.528482,172.7620076,94.34587987,20.59440889,2013,7,310.1503935,175.66645377,NO,9,,,,,,,,,,,,,,,,,,,,,,,
FEF,104,UBB,YES,UNBUR,2006,09/22/2012,FEF104,131,4.15,57.84012802,24.63721787,22.04106462,85.62195188,8.940934998,9.677009099,1.135890267,115.0574713,36.95375882,42.81534348,194.9881711,31.89148116,27.78075945,1.78172651,402.5989824,112.1383593,191.7341837,604.0196717,120.396693,126.1959693,13.98082128,438.0603268,236.5761744,262.0653316,629.9676322,180.2502371,170.3478802,32.40637291,2013,7,142.83823075,68.84523998,NO,9,,,,,,,,,,,,,,,,,,,,,,,
FEF,105,UBB,YES,UNBUR,2009.6666667,09/22/2012,FEF105,132,4.37,19.24134223,2.886947269,21.09705963,72.95798639,2.787786797,2.993190631,1.027455206,47.62104446,15.04189935,61.18808341,229.2855212,14.85938313,25.23238825,2.244795798,141.9495942,59.40615505,230.7888848,920.5176768,61.77886589,34.2315399,3.545593014,169.988022,44.60062587,237.3563911,953.2589991,63.43245549,45.2314794,4.080152183,2013,3.3333333333,72.85343271,29.90128248,NO,9,,,,,,,,,,,,,,,,,,,,,,,
FEF,106,UBN,NO,UNBUR,0,09/22/2012,FEF106,133,4.63,21.33168221,14.98250465,14.45639577,28.42817352,3.408109382,2.272192492,1.885205544,146.5391062,38.68047249,52.09255383,261.3462968,9.777960526,12.45439593,2.977706944,2535.246249,737.0706914,1168.966993,4304.932563,90.11844486,32.44480585,8.876242289,3087.616108,955.7456683,1301.792743,4230.648086,160.0136437,494.5241438,11.15410659,2013,0,158.99350213,48.458433016,NO,9,,,,,,,,,,,,,,,,,,,,,,,
FEF,107,UBB,YES,UNBUR,2005,09/22/2012,FEF107,134,4.6,13.95574324,5.957405782,3.398908761,24.67278721,1.313464051,0.715339262,0.446399995,32.73638236,12.6114633,20.11381529,107.4179709,5.843793208,2.075717969,1.209219208,155.8244943,10.79307812,7.942447287,304.8295408,0.43906268,17.75910243,2.266956132,218.1337043,20.19688328,14.03689941,322.6894443,19.60709759,45.72582262,2.2440729,2013,8,34.812100329,18.455256508,NO,9,,,,,,,,,,,,,,,,,,,,,,,
FEF,108,UBB,YES,UNBUR,2005,09/22/2012,Plot108,141,3.96,20.93290672,2.659240953,6.015293624,52.8769484,3.373120127,2.552569352,1.476887891,70.61835388,4.803130914,5.241596527,377.1778876,3.68260768,92.35009839,2.234913201,432.6661223,21.22481367,35.27515508,1331.512634,49.53211917,22.67117234,15.19678269,563.8548583,378.0303892,50.67676224,800.0559309,501.6140197,301.6675629,37.14199325,2013,8,162.96845227,8.485738594,NO,9,,,,,,,,,,,,,,,,,,,,,,,
FEF,108,UBB,YES,UNBUR,2005,09/22/2012,Plot108-,142,4.65,30.10499863,12.5313699,4.601017442,42.36613959,4.835332492,3.465801425,1.333009355,213.5750571,69.86581521,38.68565687,353.9936594,14.62622674,15.16567584,2.093787323,918.2860484,279.6182171,177.9514957,1601.883112,196.8475953,96.90203103,10.66499783,1199.609502,280.200591,157.2676613,1894.180556,130.0930137,88.68402679,4.33474709,2013,8,228.74073294,84.49204195,NO,9,,,,,,,,,,,,,,,,,,,,,,,
FEF,109,UBB,YES,UNBUR,2006,09/22/2012,Plot109,143,4.55,53.71984038,22.97897199,22.57935069,107.8285642,14.70681111,6.764337802,1.494649439,56.42068356,10.24866739,17.78679327,147.7055852,0.999899987,5.566478895,2.568557516,174.3707862,26.50493397,49.6554725,496.8011203,52.30309157,,7.471881804,205.5965716,59.26098521,42.07369244,555.4379691,91.27364244,57.41696015,8.980858334,2013,7,61.987162455,11.248567377,NO,9,,,,,,,,,,,,,,,,,,,,,,,
FEF,110,UBB,YES,UNBUR,2007,09/22/2012,FEF110,135,4.3,45.57822167,20.43231326,15.98658924,73.51579353,6.878787273,5.810976008,0.642683608,102.0431812,34.4162662,32.12559317,147.8566417,23.53556933,17.80888676,1.139296103,332.3804921,103.0487757,126.8925995,535.3352182,99.68772879,91.49171398,8.588994741,249.0129868,146.4663428,227.0001544,647.354454,206.5689574,98.54459519,19.33409732,2013,6,119.85206796,57.95183553,NO,9,,,,,,,,,,,,,,,,,,,,,,,
FEF,111,UBN,NO,UNBUR,0,09/22/2012,FEF111,136,4.39,62.85143591,33.64083654,19.38132989,69.11848909,6.761666508,1.671022634,0.993505484,106.8807302,22.02703608,17.91422948,155.714897,15.72794807,13.52002032,1.432407233,301.2635069,110.7323294,61.50852831,407.3739172,86.18536792,28.52387718,5.428890997,431.3978015,86.20326546,82.13902088,447.5422362,60.89857064,57.57604211,4.419989023,2013,0,120.40075052,37.75498415,NO,9,,,,,,,,,,,,,,,,,,,,,,,
FEF,112,UBN,NO,UNBUR,0,09/22/2012,FEF112,137,5.19,19.71435484,9.209078721,10.44820929,35.85949732,3.663361985,2.606456495,2.310906327,177.5416376,46.00176857,99.64375416,480.3128449,17.29070582,14.45560087,4.386425639,688.3158732,158.096181,306.1516613,2072.927125,141.0056141,34.815926,17.77834634,966.4829461,231.2596987,399.7506581,2256.755594,80.49453779,36.58022356,26.5473957,2013,0,191.99723847,63.29247439,NO,9,,,,,,,,,,,,,,,,,,,,,,,
FEF,113,UBB,YES,UNBUR,2007,09/22/2012,FEF113,138,4.54,11.45894589,9.809898857,5.356617431,18.83095513,3.635798399,3.116305861,1.861070465,157.5618026,89.05595519,61.81002229,286.5655078,34.84562027,27.36941136,2.733406903,624.0502381,170.9748556,122.3325759,978.0283973,47.30878985,31.77347628,6.471844516,595.1288216,191.673587,194.9407886,1014.307945,54.53972259,58.05133809,6.780022907,2013,6,184.93121396,123.90157546,NO,9,,,,,,,,,,,,,,,,,,,,,,,
FEF,114,UBB,YES,UNBUR,2006,09/22/2012,Plot114,144,4.79,8.299265697,2.015581363,6.699012062,35.78060714,1.207306615,1.057384686,1.075456942,60.68608621,33.59367547,56.0361041,262.1389041,29.19429119,29.47273324,1.879359625,246.3219681,57.45312781,233.8477646,1031.361463,86.25812243,175.3328124,9.834962915,348.5421544,148.0296525,285.6867229,1411.577954,146.9689845,140.9269174,10.6702719,2013,7,90.15881945,62.78796666,NO,9,,,,,,,,,,,,,,,,,,,,,,,
FEF,115,UBB,YES,UNBUR,2006,09/22/2012,Plot115,145,4.52,28.65140614,16.6336109,13.92623119,55.40787947,4.480784254,6.357720814,0.944573886,127.9271768,43.99452205,38.43669193,278.930595,37.35338606,33.96216769,1.686082878,454.6260816,118.7541618,168.1623295,939.6673934,110.7000182,117.0585526,5.915282223,665.7762231,213.1523195,226.8071566,1169.422799,170.3828868,133.3385556,7.826252651,2013,7,161.88934449,81.34790811,NO,9,,,,,,,,,,,,,,,,,,,,,,,
FEF,116,UBB,YES,UNBUR,2007,09/22/2012,Plot116,146,4.79,13.34883124,4.470988789,3.755961208,24.59426502,1.533250629,1.021810731,0.900940833,145.028921,34.7994346,40.48819877,326.9730242,24.81249305,15.41549743,1.821053074,506.8675778,106.3203829,146.1468571,1043.430334,92.29960074,54.00815328,7.679287119,789.015051,204.0140533,218.0724771,1446.620301,104.4824018,55.44985493,11.50300398,2013,6,160.44441843,59.61192765,NO,9,,,,,,,,,,,,,,,,,,,,,,,
FEF,117,UBN,NO,UNBUR,0,09/22/2012,Plot117,147,4.85,31.2246346,7.27310113,59.23070869,152.845199,12.47042735,2.858504766,1.927897454,150.4842759,22.06461416,157.4583774,556.9661734,34.81038584,53.50819239,2.601825017,527.3863636,65.98124785,569.5917019,2357.005814,148.0102119,111.1046512,12.63177186,549.803685,122.5665074,904.2571737,2664.046193,245.1162494,156.3432891,17.39434795,2013,0,203.99246829,56.875,NO,9,,,,,,,,,,,,,,,,,,,,,,,
FEF,118,UBN,NO,UNBUR,0,09/22/2012,Plot118,148,4.47,14.67475204,3.594900815,18.89448175,39.42995554,1.313634946,1.509521819,0.578773832,96.70166425,29.0206453,117.0861336,257.9832802,31.04382297,29.74593541,1.284204702,315.0501506,114.86104,383.4182865,826.341503,72.84142793,72.11613782,3.453234303,400.3501599,92.60372858,416.7381794,931.4429109,79.33982932,90.66655586,3.539346594,2013,0,126.44759966,60.06446827,NO,9,,,,,,,,,,,,,,,,,,,,,,,
FEF,101,UBB,YES,UNBUR,2007,08/26/2013,FEF101,57,4.78,69.02932679,30.62499509,22.23257364,127.33974,10.42425114,5.85152736,1.228249898,134.1415838,43.90193406,45.97959292,287.0226482,34.76023508,33.16736329,2.824539923,511.8016441,146.0644297,170.8231977,1078.171449,117.1157162,43.55481034,10.02629209,751.402314,229.9206086,206.8281728,1371.719372,118.8910799,82.19345692,17.22981569,2013,6,167.30894709,78.66216914,NO,8,3.3742672501,10.936718953,77.70421415,,,,,,,,,,37633,0826FEF-,26,0.144012036,0.233800868,0.063835859,0.236246612,0.031649749,0.058204821,0.013757123,0.218492932
FEF,102,UBB,YES,UNBUR,2007,08/26/2013,FEF102,58,5.11,106.8159545,69.77467831,45.29199899,133.4895044,11.8782298,3.627707509,3.755717801,130.0000428,25.92635059,45.36893917,235.1678081,2.151342975,13.86765825,5.888959248,591.1359088,124.526079,125.6885316,914.8570482,8.030146506,45.88860584,25.60992821,765.8046833,201.6697246,187.330452,1085.934483,24.25150263,90.67863697,38.04623334,2013,6,143.86770105,28.077693565,NO,8,2.9517684581,12.289601474,73.532889453,,,,,,,,,,37634,0826FEF-,26,0.187047025,0.171169038,0.137500573,0.203342654,0.020054395,0.071337622,0.020168992,0.189379702
FEF,103,UBB,YES,UNBUR,2006,08/26/2013,FEF103,59,4.83,50.30799718,18.50933854,15.89562627,79.20353596,9.248295752,3.695287673,0.584420883,113.1910319,32.66469595,33.25859951,162.1007371,28.57724201,19.70362408,1.543579567,456.9563882,108.7070716,132.1260749,665.8357647,120.0383907,1.132212258,6.467242245,654.2901307,166.5793953,153.0575222,731.9449988,97.1701442,56.21243741,9.282621882,2013,7,132.89465598,61.24193796,NO,8,3.7622061607,11.119768142,73.043763011,,,,,,,,,,37635,0826FEF-,26,0.126487937,0.237893686,0.05940311,0.260999102,0.028571164,0.040752811,0.013181461,0.23271073
FEF,104,UBB,YES,UNBUR,2006,08/26/2013,FEF104,60,4.77,31.42813809,11.77896141,11.14103275,50.31764399,3.534585673,0.612463849,1.891926026,254.4219763,69.15143708,103.468004,574.4288285,44.88981885,27.95858259,3.870079183,949.1838506,96.52353616,383.7713787,2254.835161,206.0258333,119.6830155,16.14073144,1346.337063,387.081241,453.2909168,2437.831728,158.7167583,19.3692133,25.09467739,2013,7,282.38055889,114.04125593,NO,8,3.6379987824,11.432426643,79.006090316,,,,,,,,,,37636,0826FEF-,26,0.170913403,0.271624115,0.071460493,0.172315366,0.028136578,0.04837675,0.027859068,0.209314227
FEF,105,UBB,YES,UNBUR,2009.6666667,08/26/2013,FEF105,61,5.17,21.00600161,8.73256899,6.505260043,42.00590057,2.606777782,0.253066025,2.844882666,52.32007576,14.84966856,17.14251894,162.0537405,11.94128788,5.960667893,5.373506788,248.9512311,58.00361347,40.21269893,567.4573864,21.13521351,6.118009657,20.41587417,353.4454364,79.83906334,70.69370636,729.19332,37.60971926,4.555368401,27.6769193,2013,3.3333333333,58.280743653,26.79095644,NO,8,5.0242540591,12.107050197,70.055620308,,,,,,,,,,37637,0826FEF-,26,0.149952742,0.328590561,0.096060092,0.16110414,0.032061894,0.061375996,0.022317953,0.148536623
FEF,106,UBN,NO,UNBUR,0,08/26/2013,FEF106,62,4.44,55.22954273,36.87603914,22.43689236,84.9224262,9.122312176,7.594055003,0.744599461,294.8605318,121.1300108,86.17230897,474.8949006,47.99655887,42.75069944,2.081499407,1003.585962,317.8331115,238.5721431,1493.292701,126.6016982,119.1613635,7.807983341,1030.86163,432.5949341,323.1555191,1822.474262,167.5258667,135.2918078,6.853847474,2013,0,337.61123124,169.12656967,NO,8,4.1632617748,11.531661962,68.160107757,,,,,,,,,,37638,0826FEF-,26,0.196145458,0.377551232,0.057524341,0.152992697,0.026149156,0.028373329,0.017252464,0.144011323
FEF,107,UBB,YES,UNBUR,2005,08/26/2013,FEF107,63,5.01,41.67366073,27.09471262,12.2480513,46.76108902,3.769004154,10.38352702,1.742189493,91.71466664,26.72269889,19.71497718,194.9700353,20.52117525,8.242158446,4.183585481,347.1260854,35.11849531,15.19093268,789.4187514,87.30878462,45.53118703,14.07497399,428.89578,149.4745912,136.90617,724.1293716,93.80895546,82.527823,18.84524522,2013,8,99.956825086,47.24387414,NO,8,8.9224475223,10.903365516,77.571956757,,,,,,,,,,37639,0826FEF-,26,0.109839923,0.302758069,0.06063929,0.146938061,0.024910002,0.023926303,0.014742185,0.316246166
FEF,108,UBB,YES,UNBUR,2005,08/26/2013,FEF108,64,4.02,65.62891504,45.17704293,25.20895252,115.0835011,18.59323753,15.55750725,0.961538,158.9695417,55.40822313,37.21067568,302.782389,29.09609603,20.0174079,2.024249573,630.3588572,186.1458779,140.1096982,1240.880548,61.29383051,78.40675592,10.49303141,666.7877023,599.9581464,80.78321894,1523.746123,569.4310653,455.0232658,64.81261033,2013,8,178.9869496,84.50431916,NO,8,4.0408925971,10.816344962,68.604348868,,,,,,,,,,37640,0826FEF-,26,0.13932358,0.444037315,0.02082923,0.110546664,0.020831708,0.020726416,0.008064127,0.235640962
FEF,109,UBB,YES,UNBUR,2006,08/26/2013,FEF109,65,4.45,38.71526417,13.18490672,15.05036446,80.70457176,3.378872235,3.263312906,0.55315851,76.68935047,24.88727686,0.59590901,183.3079686,19.26806888,141.2224422,2.112948308,245.5314482,142.1427428,117.9286002,510.1024908,74.50738002,23.57273281,6.196065039,245.9995683,18.07059166,17.95352483,577.3932192,88.30677068,87.25708998,8.516733497,2013,7,217.91179267,44.15534574,NO,8,4.6341595012,10.561566353,68.328690592,,,,,,,,,,37641,0826FEF-,26,0.171730394,0.21025073,0.086071164,0.146066953,0.02541857,0.067783616,0.018628537,0.274050036
FEF,110,UBB,YES,UNBUR,2007,08/26/2013,FEF110,66,4.48,55.68137029,32.50748618,28.88195724,86.54106521,8.401988636,3.565362237,0.389425899,273.3508331,103.8840794,134.5708884,494.2345861,36.99602657,25.30338222,1.608303745,710.7917115,275.652308,389.9843558,1859.150607,130.4484989,84.69911318,4.603590675,1200.786825,390.3746465,495.4252589,1981.92807,160.5486535,100.9786145,5.936415581,2013,6,298.65421532,140.88010597,NO,8,5.4174765737,11.22379837,72.842502337,,,,,,,,,,37642,0826FEF-,26,0.12048894,0.392501741,0.046820504,0.102273816,0.019626517,0.032349076,0.016429075,0.269510331
FEF,111,UBN,NO,UNBUR,0,08/26/2013,FEF111,67,4.44,24.7223532,7.406720501,11.92269048,65.79649073,5.062653972,3.811160824,0.998412426,123.2603093,74.25349404,63.50122862,315.9447548,32.05604445,25.57295599,2.776580086,438.7884102,126.107251,178.6710242,975.6939811,99.15395963,83.40931623,8.656427447,601.3423729,131.6373841,241.7345069,1183.279906,117.3899163,96.35355087,328.4211,2013,0,148.83326529,106.30953849,NO,8,5.3022664863,11.269692739,61.63718551,,,,,,,,,,37643,0826FEF-,26,0.115897583,0.287778014,0.016505182,0.106054734,0.016542688,0.022436146,0.00769375,0.427091902
FEF,112,UBN,NO,UNBUR,0,08/26/2013,FEF112,68,4.95,53.90405466,20.06750947,25.73020502,105.6672977,11.85272237,7.314808811,2.350019067,41.3015751,4.523413566,15.34494457,147.1108954,3.732267177,0.849459786,6.178887959,129.5392558,18.48380865,62.23756776,526.8432287,6.302321779,10.98417438,16.18458416,194.57101,29.53483806,54.54400717,524.0000744,20.10152558,13.43912172,22.20770606,2013,0,42.151034886,8.255680743,NO,8,4.0586131084,11.042672476,63.922364682,,,,,,,,,,37644,0826FEF-,26,0.072293897,0.30562316,0.039098938,0.17633389,0.04466105,0.024680857,0.014002957,0.323305251
FEF,113,UBB,YES,UNBUR,2007,08/26/2013,FEF113,69,4.59,15.99802821,5.83205611,7.053464559,30.02091605,2.057570477,0.487509808,4.137642372,67.94646976,15.84351522,25.92935891,178.4983397,12.22584047,13.00105649,6.453563559,251.4635259,43.36409053,38.92977608,550.5168178,80.868675,64.5295066,20.88165665,255.7200919,70.08730193,45.78951904,585.1953119,2.072363407,100.8411695,21.29964609,2013,6,80.94752625,28.06935569,NO,8,5.4945338075,11.01271553,71.240797065,,,,,,,,,,37645,0826FEF-,26,0.15736287,0.249559416,0.077276843,0.178941459,0.028290239,0.056099265,0.016817116,0.235652792
FEF,114,UBB,YES,UNBUR,2006,08/26/2013,FEF114,70,4.77,19.19750043,6.43988657,11.06364867,35.36596581,3.036386013,0.716645506,2.236445057,172.8690028,39.94239917,94.58190042,397.3649517,34.57741477,17.59697873,4.398549186,746.1070084,157.2609057,363.4742379,1545.54177,146.999722,103.0986936,16.40635721,970.8438832,258.3726125,472.7042896,1754.918614,185.0911161,57.00870524,24.70998797,2013,7,190.46598153,74.51981394,NO,8,4.0332961371,11.044449298,84.771649708,,,,,,,,,,37646,0826FEF-,26,0.087295038,0.250035684,0.079558228,0.281672079,0.038385195,0.057088247,0.021923564,0.184041965
FEF,115,UBB,YES,UNBUR,2006,08/26/2013,FEF115,71,4.37,41.73149521,15.00823252,7.653206084,72.88411828,5.62648769,3.681491812,1.301527917,123.371685,38.20817405,30.9790497,232.1773832,27.25383765,18.77068152,1.362256363,408.280522,121.8478228,139.8439553,768.9990742,100.2313045,80.31432923,6.050789612,472.2968113,142.9276824,85.51932186,809.7566168,92.55308761,51.9346129,11.79005522,2013,7,142.14236652,65.4620117,NO,8,4.4074816764,11.524848746,76.394437229,,,,,,,,,,37647,0826FEF-,26,0.090656995,0.31041017,0.026460282,0.189176475,0.041747254,0.031913028,0.014117762,0.295518035
FEF,116,UBB,YES,UNBUR,2007,08/26/2013,FEF116,72,5.29,45.65591183,14.61111538,29.60356389,145.0300318,8.952619986,4.824140721,4.396580216,127.2295196,37.65863441,67.45986686,481.584146,34.90003506,13.62538244,6.844968749,401.5821075,146.9564052,283.8828195,2521.608035,68.5024701,78.40939086,28.02741489,616.201613,200.7013554,372.072651,3761.347853,108.1905836,1072.305656,46.84216452,2013,6,140.85490204,72.55866947,NO,8,3.7221033561,11.405909284,69.969487175,,,,,,,,,,37648,0826FEF-,26,0.057368496,0.285997397,0.041506312,0.182952715,0.047507201,0.132785285,0.031537894,0.220344699
FEF,117,UBN,NO,UNBUR,0,08/26/2013,FEF117,73,5.09,16.20638338,5.242404444,5.616630927,34.77487298,1.790927934,2.394283808,2.459581204,33.1813433,1.891126862,8.288595995,146.8941894,3.215602893,6.450609449,4.872735874,141.9018695,20.00958412,33.71888928,513.9255798,10.61330133,35.32040209,20.60221426,189.3871033,43.84161794,29.24129746,607.6701575,90.00979792,77.27851577,26.63991045,2013,0,39.631952749,5.106729755,NO,8,6.3714807406,11.75313676,72.829468753,,,,,,,,,,37649,0826FEF-,26,0.088672919,0.159658364,0.189621839,0.218975032,0.071551371,0.067241158,0,0.204279316
FEF,118,UBN,NO,UNBUR,0,08/26/2013,FEF118,74,5.04,64.11732681,30.86106786,40.88836211,129.7895687,12.45902227,8.37901521,6.707424264,165.6455668,50.76875542,105.4953017,437.5247651,34.37525944,92.32341315,18.21872154,695.7341315,170.7752415,451.1752802,1909.707064,126.7308672,164.6561191,40.2846318,820.9427358,224.5644049,457.0703334,2136.555879,132.8690523,111.6594288,47.90618955,2013,0,257.96897995,85.14401486,NO,8,6.0422434424,12.077407074,86.9300502,,,,,,,,,,37650,0826FEF-,26,0.067145198,0.43628731,0.030270654,0.16436969,0.030103214,0.075742414,0.009906832,0.186174687
HP1,1,MBB,YES,MOD,,09/11/2012,HighPark,108,7.53,7.809460622,1.249245104,20.68355993,16.42796836,0.744593087,1.170298793,1.583279364,10.30139829,1.122269303,24.2939691,20.02647217,2.008144669,3.325171485,15.41762459,35.9857543,10.73537468,86.02366044,52.43321872,8.541400743,7.626709558,52.36804163,43.97882673,9.898270667,103.8801617,75.5037187,6.647768869,10.84210605,52.22208756,2012,,13.626569775,3.130413972,YES,9,,,,,,,,,,,,,,,,,,,,,,,
